id;descricao;estado;vidaUtil;valorResidual;valorAtual;depreciacao;depreAcumulada;valorAtual
32723;AUTOR: CAVALCANTI, ALESSANDRA DAMIAN . NEGOCIAÇÃO COLETIVA NO SERVIÇO PÚBLICO, A. EDITORA: LTR. ANO: 2018. ISBN: 9788536196138;Bom;102;0;54;0,45;8,1;45,9
32724;AUTOR: CORRÊA, ANTONIO DE PÁDUA MUNIZ. NOVO PROCESSO DO TRABALHO. EDITORA: LTR. ANO: 2018. ISBN: 9788536195438;Bom;102;0;72;0,6;10,8;61,2
32725;AUTOR: CORTEZ, JULPIANO CHAVES . DIREITO DO TRABALHO: REFORMA TRABALHISTA. EDITORA: LTR. ANO: 2018. ISBN: 9788536195841;Bom;102;0;61,2;0,51;9,18;52,02
32726;AUTOR: DELGADO, MAURICIO GODINHO. REFORMA TRABALHISTA NO BRASIL, A. EDITORA: LTR. ANO: 2018. ISBN: 9788536196947 (2. ED.);Bom;102;0;133,2;1,11;19,98;113,22
32727;AUTOR: FELICIANO, GUILHERME GUIMARÃES. DIREITO AMBIENTAL DO TRABALHO. EDITORA: LTR. ANO: 2018. ISBN: 9788536196930;Bom;102;0;93,6;0,78;14,04;79,56
32728;AUTOR: LOPES FILHO, ABEL FERREIRA . MANUAL DO DIREITO ADMINISTRATIVO DO TRABALHO. EDITORA: LTR. ANO: 2018. ISBN: 9788536196114;Bom;102;0;46,8;0,39;7,02;39,78
32729;AUTOR: MARTINS, MELCHÍADES RODRIGUES . JUSTA CAUSA . EDITORA: LTR. ANO: 2018. ISBN: 9788536196428 (2. ED);Bom;102;0;118,8;0,99;17,82;100,98
32730;AUTOR: MONTAL, ZÉLIA MARIA CARDOSO (ORG.). REFORMA TRABALHISTA EM PERSPECTIVA. EDITORA: LTR. ANO: 2018. ISBN: 9788536196800;Bom;102;0;79,2;0,66;11,88;67,32
32731;AUTOR: MOREIRA, TATIANA GONÇALVES . INCIDENTE DA DESCONSIDERAÇÃO DA PERSONALIDADE JURÍDICA E O PROCESSO DO TRABALHO, O. EDITORA: LTR. ANO: 2018. ISBN: 9788536195940;Bom;102;0;39,6;0,33;5,94;33,66
32732;AUTOR: NEVES, MARCO ANTONIO BORGES DAS . SAÚDE E SEGURANÇA DO TRABALHO NO ESOCIAL. EDITORA: LTR. ANO: 2018. ISBN: 9788536196251;Bom;102;0;54;0,45;8,1;45,9
32733;AUTOR: OLIVEIRA, FRANCISCO ANTÔNIO. REFORMA TRABALHISTA. EDITORA: LTR. ANO: 2018. ISBN: 9788536195391 (2. ED);Bom;102;0;61,2;0,51;9,18;52,02
32734;AUTOR: PRETTI, GLEIBE. NOVA ADVOCACIA TRABALHISTA APÓS A REFORMA TRABALHISTA, A. EDITORA: LTR. ANO: 2018. ISBN: 9788536196480;Bom;102;0;54;0,45;8,1;45,9
32735;AUTOR: PRETTI, GLEIBE. TELETRABALHO NA PRÁTICA . EDITORA: LTR. ANO: 2018. ISBN: 9788536196602;Bom;102;0;46,8;0,39;7,02;39,78
32736;AUTOR: SANTOS, ARIANE JOICE DOS. DIREITO INDIVIDUAL DO TRABALHO. EDITORA: LTR. ANO: 2018. ISBN: 9788536196206;Bom;102;0;50,4;0,42;7,56;42,84
32737;AUTOR: SCHIAVI, MAURO . EXECUÇÃO NO PROCESSO DO TRABALHO. EDITORA: LTR. ANO: 2018. ISBN: 9788536196596 (10. ED);Bom;102;0;144;1,2;21,6;122,4
32738;AUTOR: TEIXEIRA FILHO, MANOEL ANTONIO . INTERVENÇÃO DE TERCEIROS E AMICUS CURIAE. EDITORA: LTR. ANO: 2018. ISBN: 9788536196688;Bom;102;0;54;0,45;8,1;45,9
32739;AUTOR: TEIXEIRA FILHO, MANOEL ANTONIO . PARTES E PROCURADORES: LITISCONSÓRCIO. EDITORA: LTR. ANO: 2018. ISBN: 9788536196664;Bom;102;0;54;0,45;8,1;45,9
32740;SISTEMA DE ARQUIVAMENTO DESLIZANTE COMPOSTO DE 20 (VINTE) FACES;Bom;81;9784;97840;733,8;28618,2;69221,8
32741;SISTEMA DE ARQUIVAMENTO DESLIZANTE COMPOSTO DE 42 (QUARENTA E DUAS) FACES;Bom;81;20546,4;205464;1540,98;60098,22;145365,78
32742;AUTOR: ALBUQUERQUE, ALINE. CURSO DE DIREITOS HUMANOS. EDITORA: LUMEN JURIS. ANO: 2018. ISBN: 9788551906552;Bom;102;0;100,8;0,84;15,12;85,68
32743;AUTOR: BRITO, ANNE LACERDA (COORD.). REFLEXÕES SOBRE O CÓDIGO DE PROCESSO CIVIL DE 2015. EDITORA: LUMEN JURIS. ANO: 2018. ISBN: 9788551904664;Bom;102;0;57,6;0,48;8,64;48,96
32744;AUTOR: DIAS, HANDEL MARTINS (ORG.).. ESTUDOS SOBRE O NOVO CÓDIGO DE PROCESSO CIVIL. EDITORA: LUMEN JURIS. ANO: 2018. ISBN: 9788551905050;Bom;102;0;57,6;0,48;8,64;48,96
32745;AUTOR: GOUVEIA, BRUNO PAIVA. AÇÕES COLETIVAS E MECANISMOS DE JULGAMENTO DE DEMANDAS REPETITIVAS. EDITORA: LUMEN JURIS. ANO: 2018. ISBN: 9788551904152;Bom;102;0;50,4;0,42;7,56;42,84
32746;AUTOR: LIMA, DANIELLE PINHEIRO DIÓGENES. COMPLIANCE. EDITORA: LUMEN JURIS. ANO: 2018. ISBN: 9788551908044;Bom;102;0;50,4;0,42;7,56;42,84
32747;AUTOR: MEDEIROS, AMANDA. CONTROLE JUDICIAL DO ATO ADMINISTRATIVO, O. EDITORA: LUMEN JURIS. ANO: 2018. ISBN: 9788551906279;Bom;102;0;46,8;0,39;7,02;39,78
32748;AUTOR: PICCELLI, ROBERTO RICOMINI. DIMENSÃO POLÍTICA DA PRIVACIDADE NO DIREITO BRASILEIRO, A. EDITORA: LUMEN JURIS. ANO: 2018. ISBN: 9788551905562;Bom;102;0;46,8;0,39;7,02;39,78
32749;AUTOR: RAMOS JÚNIOR, GALDINO LUIZ. PRINCÍPIOS CONSTITUCIONAIS DO PROCESSO. EDITORA: LUMEN JURIS. ANO: 2018. ISBN: 9788551905180;Bom;102;0;46,8;0,39;7,02;39,78
32750;AUTOR: SANTOS, ENOQUE RIBEIRO DOS. FUNDAMENTOS DO DIREITO COLETIVO DO TRABALHO. EDITORA: LUMEN JURIS. ANO: 2018. ISBN: 9788551905609 (2.ED.);Bom;102;0;72;0,6;10,8;61,2
32751;AUTOR: SAUAIA, HUGO MOREIRA LIMA. PROTEÇÃO DOS DADOS PESSOAIS NO BRASIL, A. EDITORA: LUMEN JURIS. ANO: 2018. ISBN: 9788551905753;Bom;102;0;54;0,45;8,1;45,9
32752;AUTOR: NOHARA, IRENE PATRÍCIA. PROCESSO ADMINISTRATIVO. EDITORA: REVISTA DOS TRIBUNAIS. ANO: 2018. ISBN: 9788554947705 (2. ED);Bom;102;0;122,4;1,02;18,36;104,04
32753;AUTOR: PINHEIRO, PATRÍCIA PECK (COORD.). DIREITO DIGITAL APLICADO 3.0. EDITORA: REVISTA DOS TRIBUNAIS. ANO: 2018. ISBN: 9788554947842;Bom;102;0;85,68;0,71;12,78;72,9
32754;AUTOR: WAMBIER, LUIZ RODRIGUES. CURSO AVANÇADO DE PROCESSO CIVIL: EXECUÇÃO. EDITORA: REVISTA DOS TRIBUNAIS. ANO: 2017. ISBN: 9788520367445;Bom;102;0;107,28;0,89;16,02;91,26
32755;AUTOR: MANCUSO, RODOLFO DE AMARGO . TEORIA GERAL DO PROCESSO. EDITORA: GEN/FORENSE. ANO: 2018. ISBN: 9788530980573;Bom;102;0;107,28;0,89;16,02;91,26
32756;AUTOR: OLIVEIRA, RAFAEL CARVALHO REZENDE. PRECEDENTES NO DIREITO ADMINISTRATIVO. EDITORA: GEN/FORENSE. ANO: 2018. ISBN: 9788530980696;Bom;102;0;49,68;0,41;7,38;42,3
32757;AUTOR: SANTOS, ENOQUE RIBEIRO DOS. NEGOCIAÇÃO COLETIVA DE TRABALHO. EDITORA: GEN/FORENSE. ANO: 2018. ISBN: 9788530981051 (3. ED);Bom;102;0;66,24;0,55;9,9;56,34
32758;AUTOR: THEODORO JUNIOR, HUMBERTO. PRESCRIÇÃO E DECADÊNCIA. EDITORA: GEN/FORENSE. ANO: 2018. ISBN: 9788530981174;Bom;102;0;85,68;0,71;12,78;72,9
32759;AUTOR: CREPALDI, JOAQUIM DONIZET. PRINCÍPIO DE PROTEÇÃO E A FLEXIBILIZAÇÃO DAS NORMAS DO DIREITO DO TRABALHO. EDITORA: CRV. ANO: 2018. ISBN: 9788544422380;Bom;102;0;28,01;0,23;4,14;23,87
32760;AUTOR: EÇA, VITOR SALINO DE MOURA (COORD.). CIÊNCIA TRABALHISTA EM TRANSFORMAÇÃO. EDITORA: CRV. ANO: 2018. ISBN: 9788544424162;Bom;102;0;55,37;0,46;8,28;47,09
32761;AUTOR: FINCATO, DENISE PIRES (ORG.). NOVAS TECNOLOGIAS, PROCESSO E RELAÇÕES DE TRABALHO II. EDITORA: CRV. ANO: 2017. ISBN: 9788544419120;Bom;102;0;58,25;0,48;8,78;49,47
32762;AUTOR: SAHADE FILHO, WILSON SAMPAIO . RECUPERAÇÃO JUDICIAL DAS COOPERATIVAS DE TRABALHO, A. EDITORA: CRV. ANO: 2017. ISBN: 9788544416020;Bom;102;0;38,09;0,32;5,76;32,33
32763;AUTOR: SOARES, SAULO CERQUEIRA DE AGUIAR (COORD.). FLUXO DE DIREITO E PROCESSO DO TRABALHO. EDITORA: CRV. ANO: 2017. ISBN: 9788544416662;Bom;102;0;47,45;0,39;7,16;40,29
32764;AUTOR: FERREIRA, DIOGO RIBEIRO . MANUAL DO TERMO DE AJUSTAMENTO DE CONDUTA. EDITORA: DEL REY. ANO: 2018. ISBN: 9788538405061;Bom;102;0;57,6;0,48;8,64;48,96
32765;AUTOR: LIMA, RODRIGO COELHO DE (COORD.) . DIREITO COOPERATIVO. EDITORA: DEL REY. ANO: 2018. ISBN: 9788538405177;Bom;102;0;93,6;0,78;14,04;79,56
32766;AUTOR: SANTOS, ENOQUE RIBEIRO DOS. CURSO DE DIREITO PROCESSUAL DO TRABALHO. EDITORA: GEN/ATLAS. ANO: 2018. ISBN: 9788597015973 (2. ED);Bom;102;0;143,28;1,19;21,42;121,86
32767;AUTOR: ESTEVES NETO, ERNESTO GOMES. ONU E A PROTEÇÃO DE DIREITOS SOCIAIS NO BRASIL, A. EDITORA: ARRAES. ANO: 2017. ISBN: 9788582383773;Bom;102;0;50,4;0,42;7,56;42,84
32768;AUTOR: MAZZUOLI, VALÉRIO DE OLIVEIRA (ORG.). DIREITOS HUMANOS DAS MINORIAS E GRUPOS VULNERÁVEIS. EDITORA: ARRAES. ANO: 2018. ISBN: 9788582383605 ;Bom;102;0;91,44;0,76;13,68;77,76
32769;AUTOR: RODRIGUES, CRISTIANO LOURENÇO. AÇÃO CIVIL PÚBLICA AMBIENTAL TRABALHISTA . EDITORA: JURUÁ. ANO: 2018. ISBN: 9788536279879;Bom;102;0;82,58;0,69;12,42;70,16
32770;AUTOR: VORONOF, ALICE. DIREITO ADMINISTRATIVO SANCIONADOR NO BRASIL. EDITORA: FÓRUM. ANO: 2018. ISBN: 9788545004875;Bom;102;0;61,2;0,51;9,18;52,02
32771;AUTOR: JENSEN, FRANCES E. CÉREBRO ADOLESCENTE, O. EDITORA: INTRÍNSECA. ANO: 2016. ISBN: 9788580579901;Bom;102;0;32,33;0,27;4,86;27,47
32772;PARAFUSADEIRA A BATERIA 12V MAKITA DF330DWE;Bom;102;72,99;729,94;5,47;98,5;631,44
32773;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32774;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32775;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32776;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32777;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32778;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32779;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32780;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32781;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32782;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32783;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32784;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32785;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32786;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32787;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32788;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32789;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32790;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32791;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32792;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32793;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32794;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32795;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32796;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32797;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32798;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32799;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32800;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32801;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32802;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32803;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32804;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32805;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32806;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32807;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32808;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32809;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32810;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32811;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32812;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32813;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32814;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32815;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32816;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32817;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32818;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32819;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32820;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32821;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32822;TELEFONE INTELBRAS PLENO CINZA ARTICO;Bom;42;3,48;34,8;0,52;9,36;25,44
32869;BALCÃO DE ATENDIMENTO ACESSÍVEL;Bom;102;558,9;5589;41,92;754,56;4834,44
32870;CARRINHO PARA LIVROS;Bom;102;112,2;1122;8,41;151,47;970,53
32871;CARRINHO PARA LIVROS;Bom;102;112,2;1122;8,41;151,47;970,53
32872;ESTAÇÃO DE ESTUDOS;Bom;102;396;3960;29,7;534,6;3425,4
32873;ESTAÇÃO DE ESTUDOS;Bom;102;396;3960;29,7;534,6;3425,4
32874;ESTANTES DE 2 FACES;Bom;102;184,15;1841,5;13,81;248,58;1592,92
32875;ESTANTES DE 2 FACES;Bom;102;184,15;1841,5;13,81;248,58;1592,92
32876;ESTANTES DE 2 FACES;Bom;102;184,15;1841,5;13,81;248,58;1592,92
32877;ESTANTES DE 2 FACES;Bom;102;184,15;1841,5;13,81;248,58;1592,92
32878;ESTANTES DE 2 FACES;Bom;102;184,15;1841,5;13,81;248,58;1592,92
32879;ESTANTES DE 2 FACES;Bom;102;184,15;1841,5;13,81;248,58;1592,92
32880;ESTANTES DE 2 FACES;Bom;102;184,15;1841,5;13,81;248,58;1592,92
32881;ESTANTES DE 2 FACES;Bom;102;184,15;1841,5;13,81;248,58;1592,92
32882;EXPOSITOR DE REVISTAS DE 1 FACE;Bom;102;129,1;1291;9,68;174,24;1116,76
32883;EXPOSITOR DE REVISTAS DE 1 FACE;Bom;102;129,1;1291;9,68;174,24;1116,76
32892;MODULO DE POTENCIA, DE 10KVA;Bom;42;2500;24999,99;375;6750;18249,99
32893;MODULO DE POTENCIA, DE 10KVA;Bom;42;2500;25000;375;6750;18250
32895;APARELHO TELEVISOR LED 49'' FULL HD. MARCA: PANASONIC. MODELO: TC-49ES630B;Bom;102;240;2399,99;18;324;2075,99
32896;APARELHO TELEVISOR LED 49'' FULL HD. MARCA: PANASONIC. MODELO: TC-49ES630B;Bom;102;240;2399,99;18;324;2075,99
32897;APARELHO TELEVISOR LED 49'' FULL HD. MARCA: PANASONIC. MODELO: TC-49ES630B;Bom;102;240;2399,99;18;324;2075,99
32898;APARELHO TELEVISOR LED 49'' FULL HD. MARCA: PANASONIC. MODELO: TC-49ES630B;Bom;102;240;2399,99;18;324;2075,99
32899;APARELHO TELEVISOR LED 49'' FULL HD. MARCA: PANASONIC. MODELO: TC-49ES630B;Bom;102;240;2399,99;18;324;2075,99
33043;POLTRONA HOSPITALAR RECLINÁVEL;Bom;163;185,2;926;4,12;70,04;855,96
33136;SUPORTE TIPO PEDESTAL, DE CHÃO, PARA TVS DE 30 A 60 POLEGADAS.;Bom;103;98,5;985;7,39;125,63;859,37
33137;SUPORTE TIPO PEDESTAL, DE CHÃO, PARA TVS DE 30 A 60 POLEGADAS.;Bom;103;98,5;985;7,39;125,63;859,37
33138;SUPORTE TIPO PEDESTAL, DE CHÃO, PARA TVS DE 30 A 60 POLEGADAS.;Bom;103;98,5;985;7,39;125,63;859,37
33139;SUPORTE TIPO PEDESTAL, DE CHÃO, PARA TVS DE 30 A 60 POLEGADAS.;Bom;103;98,5;985;7,39;125,63;859,37
33140;SUPORTE TIPO PEDESTAL, DE CHÃO, PARA TVS DE 30 A 60 POLEGADAS.;Bom;103;98,5;985;7,39;125,63;859,37
33284;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33285;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33286;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33287;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33288;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33289;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33290;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33291;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33292;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33293;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33294;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33295;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33296;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33297;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33298;UMIDIFICADOR E PURIFICADOR DE AMBIENTE;Bom;103;14,78;147,84;1,11;18,87;128,97
33299;"REFRIGERADOR TIPO ""FRIGOBAR"", MODELO RE 120, COR BRANCA";Bom;103;78,38;783,83;5,88;99,96;683,87
33300;"REFRIGERADOR TIPO ""FRIGOBAR"", MODELO RE 120, COR BRANCA";Bom;103;78,38;783,83;5,88;99,96;683,87
33301;"REFRIGERADOR TIPO ""FRIGOBAR"", MODELO RE 120, COR BRANCA";Bom;103;78,38;783,83;5,88;99,96;683,87
33302;"REFRIGERADOR TIPO ""FRIGOBAR"", MODELO RE 120, COR BRANCA";Bom;103;78,38;783,83;5,88;99,96;683,87
33303;"REFRIGERADOR TIPO ""FRIGOBAR"", MODELO RE 120, COR BRANCA";Bom;103;78,38;783,83;5,88;99,96;683,87
33304;"REFRIGERADOR TIPO ""FRIGOBAR"", MODELO RE 120, COR BRANCA";Bom;103;78,38;783,83;5,88;99,96;683,87
33305;"REFRIGERADOR TIPO ""FRIGOBAR"", MODELO RE 120, COR BRANCA";Bom;103;78,38;783,83;5,88;99,96;683,87
33306;"REFRIGERADOR TIPO ""FRIGOBAR"", MODELO RE 120, COR BRANCA";Bom;103;78,38;783,83;5,88;99,96;683,87
33307;"REFRIGERADOR TIPO ""FRIGOBAR"", MODELO RE 120, COR BRANCA";Bom;103;78,38;783,83;5,88;99,96;683,87
33308;"REFRIGERADOR TIPO ""FRIGOBAR"", MODELO RE 120, COR BRANCA";Bom;103;78,38;783,83;5,88;99,96;683,87
33309;AUXILIAR DE PARTIDA 12 V;Bom;103;89,7;897;6,73;114,41;782,59
33310;MÁQUINA DE GELO;Bom;103;470;4700;35,25;599,25;4100,75
33311;MAQUINA PARA FAZER CAFE EXPRESSO;Bom;103;300;3000;22,5;382,5;2617,5
33312;MAQUINA PARA FAZER CAFE EXPRESSO;Bom;103;300;3000;22,5;382,5;2617,5
33313;MAQUINA PARA FAZER CAFE EXPRESSO;Bom;103;300;3000;22,5;382,5;2617,5
33314;MAQUINA PARA FAZER CAFE EXPRESSO;Bom;103;300;3000;22,5;382,5;2617,5
33315;MAQUINA PARA FAZER CAFE EXPRESSO;Bom;103;300;3000;22,5;382,5;2617,5
33316;MAQUINA PARA FAZER CAFE EXPRESSO;Bom;103;300;3000;22,5;382,5;2617,5
33317;SERVIDOR DE REDE DELL EMC POWEREDGE R640;Bom;44;9662,3;96623;1449,34;23189,52;73433,48
33318;SERVIDOR DE REDE DELL EMC POWEREDGE R640;Bom;44;9662,3;96623;1449,34;23189,52;73433,48
33319;SERVIDOR DE REDE DELL EMC POWEREDGE R640;Bom;44;9662,3;96623;1449,34;23189,52;73433,48
33320;SERVIDOR DE REDE DELL EMC POWEREDGE R640;Bom;44;9662,3;96623;1449,34;23189,52;73433,48
33321;CONSUL CRM4513;Bom;104;225,9;2259;16,94;271,04;1987,96
33322;CONSUL CRM4513;Bom;104;225,9;2259;16,94;271,04;1987,96
33323;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33324;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33325;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33326;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33327;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33328;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33329;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33330;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33331;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33332;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33333;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33334;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33335;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33336;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33337;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33338;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33339;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33340;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33341;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33342;APOIO PARA PÉS;Bom;104;14,07;140,65;1,05;16,86;123,79
33345;HONDA CIVIC EXL BLINDADO - ANO 2018 E MODELO 2018. - PLACA PBL 1196;Bom;164;19590;195900;979,5;15672;180228
33351;MODULO DE POTENCIA, DE 10KVA;Bom;36;2500;25000;375;9000;16000
33365;SOFA 2 LUGARES - SO202B - PRETO;Bom;104;139;1390;10,42;166,8;1223,2
33366;SOFA 2 LUGARES - SO202B - PRETO;Bom;104;139;1390;10,42;166,8;1223,2
33367;SOFA 2 LUGARES - SO202B - PRETO;Bom;104;139;1390;10,42;166,8;1223,2
33368;SOFA 2 LUGARES - SO202B - PRETO;Bom;104;139;1390;10,42;166,8;1223,2
33369;SOFA 2 LUGARES - SO202B - PRETO;Bom;104;139;1390;10,42;166,8;1223,2
33370;SOFA 2 LUGARES - SO202B - PRETO;Bom;104;139;1390;10,42;166,8;1223,2
33371;SOFA 3 LUGARES - SO203B - PRETO;Bom;104;175;1750;13,12;210;1540
33372;SOFA 3 LUGARES - SO203B - PRETO;Bom;104;175;1750;13,12;210;1540
33373;SOFA 3 LUGARES - SO203B - PRETO;Bom;104;175;1750;13,12;210;1540
33374;SOFA 3 LUGARES - SO203B - PRETO;Bom;104;175;1750;13,12;210;1540
